Rk,Player,Nation,Position,Squad,Competition,Age,Born,Matches Played,Starts,Minutes Played,90s Played,Goals Against,Goals Against p90,Shots On Target Against,Saves,Save %,Wins,Draws,Losses,Clean Sheets,Clean Sheet %,PK Against,PK Goals Against,PK Saved,PK Missed,PK Save %,Goals Against,PK Goals Against,Free Kick Goals Against,Corner Kick Goals Against,Own Goals,PSxG Faced,PSxG Per SoT,PSxG Saved,PSxG Saved Per 90,Launched Passes Completed,Launched Passes Attempted,Launched Pass Completion %,Passes Attempted,Throws Attempted,Pass Launch %,Avg Pass Length,Goals Kicks Attempted,GK Launch %,Avg GK Length,Crosses Faced,Crosses Stopped,Cross Stopping %,Def Outside Pen Area,Def Outside Pen Area p90,Avg Def Act Distance,Poss
46,Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,29,1995,38.0,1.0,90.0,38.0,1.5263157894736843,1.53,4.7631578947368425,3.289473684210526,72.4,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.23684210526315788,23.7,0.2631578947368421,0.21052631578947367,0.02631578947368421,0.02631578947368421,11.1,1.5263157894736843,0.21052631578947367,0.07894736842105263,0.13157894736842105,0.07894736842105263,1.4157894736842105,0.26,-0.031578947368421054,-0.03,5.7894736842105265,17.263157894736842,33.5,26.763157894736842,3.1578947368421053,51.9,39.1,4.684210526315789,71.9,50.2,15.526315789473685,0.7631578947368421,4.9,0.5,0.5,11.0,0.6995629028523457
47,Frank Feller,de GER,GK,Heidenheim,de Bundesliga,20,2004,2.0,0.7692307692307692,93.07692307692308,1.3,0.0,0.0,1.5384615384615383,1.5384615384615383,100.0,0.7692307692307692,0.0,0.0,1.5384615384615383,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075,0.16,0.23076923076923075,0.24,7.692307692307692,26.153846153846153,29.4,41.53846153846154,5.384615384615384,42.6,38.0,8.461538461538462,100.0,68.4,19.23076923076923,0.7692307692307692,4.0,0.7692307692307692,0.74,14.8,0.6859790746530023
48,Aitor Fernandez,es ESP,GK,Osasuna,es La Liga,33,1991,1.0,1.0,90.0,1.0,0.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.23,1.2,1.15,19.0,35.0,54.3,34.0,4.0,70.6,44.4,11.0,100.0,59.9,14.0,1.0,7.1,1.0,1.0,10.6,0.8074346014064243
49,Alvaro Fernandez,es ESP,GK,Sevilla,es La Liga,26,1998,9.0,0.9638554216867469,89.99999999999999,8.3,1.9277108433734937,1.93,4.337349397590361,2.4096385542168672,61.1,0.24096385542168672,0.12048192771084336,0.6024096385542168,0.36144578313253006,37.5,0.24096385542168672,0.24096385542168672,0.0,0.0,0.0,1.9277108433734937,0.24096385542168672,0.0,0.12048192771084336,0.0,1.325301204819277,0.25,-0.6024096385542168,-0.61,4.457831325301204,17.10843373493976,26.1,33.373493975903614,3.8554216867469875,39.7,34.3,5.542168674698795,69.6,49.4,12.650602409638553,0.8433734939759036,6.7,1.686746987951807,1.69,16.5,1.0249947929684207
50,Andre Ferreira,pt POR,GK,Valladolid,es La Liga,28,1996,6.0,1.0,90.0,6.0,3.3333333333333335,3.33,6.5,3.1666666666666665,56.4,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.3333333333333335,0.5,0.0,0.16666666666666666,0.0,2.5500000000000003,0.35,-0.7833333333333333,-0.79,5.0,13.833333333333334,36.1,23.0,4.333333333333333,37.0,33.8,9.333333333333334,57.1,41.7,15.333333333333334,0.6666666666666666,4.3,0.5,0.5,10.4,0.6547859658644789
51,Mark Flekken,nl NED,GK,Brentford,eng Premier League,31,1993,37.0,1.0164835164835164,89.97252747252747,36.4,1.510989010989011,1.51,5.5769230769230775,4.120879120879121,73.4,0.43956043956043955,0.21978021978021978,0.35714285714285715,0.19230769230769232,18.9,0.027472527472527472,0.027472527472527472,0.0,0.0,0.0,1.510989010989011,0.027472527472527472,0.0,0.054945054945054944,0.054945054945054944,1.447802197802198,0.26,-0.008241758241758242,-0.01,6.840659340659341,18.104395604395606,37.8,41.15384615384615,3.3516483516483517,33.7,34.4,5.824175824175825,72.6,54.8,15.961538461538462,1.2637362637362637,7.9,0.9340659340659341,0.93,11.5,0.8953841808513494
52,Yahia Fofana,ci CIV,GK,Angers,fr Ligue 1,23,2000,33.0,1.0,90.0,33.0,1.5454545454545454,1.55,5.636363636363637,4.090909090909091,74.2,0.30303030303030304,0.18181818181818182,0.5151515151515151,0.21212121212121213,21.2,0.12121212121212122,0.09090909090909091,0.0,0.030303030303030304,0.0,1.5454545454545454,0.09090909090909091,0.0,0.21212121212121213,0.0,1.9242424242424243,0.34,0.3787878787878788,0.38,4.363636363636363,13.181818181818182,33.1,22.757575757575758,5.454545454545454,38.6,35.8,7.909090909090909,55.6,43.6,16.09090909090909,1.4545454545454546,9.0,0.6060606060606061,0.61,10.7,0.586355557812865
53,Fraser Forster,eng ENG,GK,Tottenham,eng Premier League,36,1988,7.0,1.0,90.0,7.0,2.142857142857143,2.14,6.0,3.857142857142857,69.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,14.3,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,2.142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,2.357142857142857,0.36,0.21428571428571427,0.21,1.5714285714285714,4.428571428571429,35.5,20.142857142857142,4.285714285714286,21.3,27.2,8.0,1.8,14.6,11.571428571428571,0.5714285714285714,4.9,0.42857142857142855,0.43,11.1,1.2307675127823645
54,Fran,es ESP,GK,Real Madrid,es La Liga,19,2005,1.0,1.0,90.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.9,0.43,-1.1,-1.14,1.0,2.0,50.0,16.0,3.0,12.5,24.0,4.0,0.0,14.8,5.0,1.0,20.0,1.0,1.0,12.0,1.4777000121684978
55,Gauthier Gallon,fr FRA,GK,Rennes,fr Ligue 1,31,1993,1.0,0.0,90.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,30.0,4.0,13.3,23.8,8.0,25.0,26.3,4.0,0.0,0.0,2.0,2.0,28.0,1.0449696495836
56,Joan Garcia,es ESP,GK,Espanyol,es La Liga,23,2001,38.0,1.0,90.0,38.0,1.3421052631578947,1.34,5.052631578947368,3.6842105263157894,75.5,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.21052631578947367,21.1,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,33.3,1.3421052631578947,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.02631578947368421,1.5184210526315791,0.28,0.2026315789473684,0.2,5.105263157894737,13.842105263157896,36.9,27.36842105263158,5.184210526315789,37.6,34.8,5.684210526315789,62.5,48.5,17.63157894736842,1.6842105263157894,9.6,0.9210526315789473,0.92,12.0,0.5300548010669622
57,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,32,1992,36.0,1.0140845070422535,90.0,35.5,1.4366197183098592,1.44,4.028169014084507,2.535211267605634,65.7,0.30985915492957744,0.22535211267605634,0.4788732394366197,0.22535211267605634,22.2,0.14084507042253522,0.056338028169014086,0.08450704225352113,0.0,60.0,1.4366197183098592,0.056338028169014086,0.028169014084507043,0.14084507042253522,0.028169014084507043,1.2788732394366196,0.29,-0.1295774647887324,-0.13,2.619718309859155,8.394366197183098,31.2,28.901408450704224,3.859154929577465,21.6,29.4,5.070422535211268,42.2,40.0,11.80281690140845,1.0140845070422535,8.6,0.9295774647887324,0.93,12.6,1.3049789243854888
58,David de Gea,es ESP,GK,Fiorentina,it Serie A,33,1990,34.0,1.0,90.0,34.0,1.1176470588235294,1.12,3.911764705882353,2.764705882352941,72.2,0.5294117647058824,0.14705882352941177,0.3235294117647059,0.29411764705882354,29.4,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.0,66.7,1.1176470588235294,0.029411764705882353,0.0,0.08823529411764706,0.029411764705882353,1.1088235294117648,0.26,0.020588235294117647,0.02,6.411764705882353,14.411764705882353,44.5,26.058823529411764,3.7941176470588234,40.1,35.8,7.088235294117647,56.0,45.1,14.058823529411764,0.38235294117647056,2.7,0.8235294117647058,0.8,14.5,1.04995837495788
59,Pierluigi Gollini,it ITA,GK,Genoa,it Serie A,29,1995,7.0,1.0,90.0,7.0,2.142857142857143,2.14,4.571428571428571,2.2857142857142856,62.5,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,14.3,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0,25.0,2.142857142857143,0.42857142857142855,0.0,0.14285714285714285,0.0,1.7428571428571427,0.29,-0.39999999999999997,-0.39,4.714285714285714,10.714285714285714,44.0,28.285714285714285,3.0,24.7,30.4,7.428571428571429,50.0,44.4,13.142857142857142,0.2857142857142857,2.2,0.2857142857142857,0.29,9.6,0.7834819385069712
60,Mathieu Gorgelin,fr FRA,GK,Le Havre,fr Ligue 1,33,1990,16.0,1.0,90.0,16.0,2.0625,2.06,5.125,3.125,63.4,0.3125,0.25,0.4375,0.0625,6.3,0.1875,0.1875,0.0,0.0,0.0,2.0625,0.1875,0.0,0.25,0.0625,2.1375,0.4,0.1375,0.14,4.9375,11.4375,43.2,27.1875,4.6875,32.9,32.4,6.1875,40.4,34.6,16.8125,1.3125,7.8,0.5,0.5,10.5,0.6680661464963594
61,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,25,1999,29.0,1.0104529616724738,90.06968641114983,28.7,1.7073170731707317,1.71,4.7735191637630665,3.0662020905923346,65.7,0.31358885017421606,0.24390243902439024,0.4529616724738676,0.17421602787456447,17.2,0.10452961672473868,0.06968641114982578,0.03484320557491289,0.0,33.3,1.7073170731707317,0.06968641114982578,0.0,0.31358885017421606,0.03484320557491289,1.731707317073171,0.35,0.059233449477351915,0.06,6.480836236933798,17.804878048780488,36.4,34.11149825783972,3.97212543554007,41.7,36.7,5.365853658536586,66.9,51.9,14.390243902439025,0.5226480836236934,3.6,0.662020905923345,0.66,12.2,0.8074346014064243
62,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,27,1997,31.0,1.0,90.0,31.0,1.096774193548387,1.1,3.7419354838709675,2.6774193548387095,72.4,0.3548387096774194,0.25806451612903225,0.3870967741935484,0.22580645161290322,22.6,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0,1.096774193548387,0.06451612903225806,0.0,0.0967741935483871,0.03225806451612903,1.0935483870967742,0.28,0.02903225806451613,0.03,6.161290322580645,15.32258064516129,40.2,27.322580645161292,4.064516129032258,41.9,36.4,6.225806451612903,62.2,48.3,16.483870967741936,0.4838709677419355,2.9,0.6774193548387096,0.68,12.9,0.841351495702501
63,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,37,1987,34.0,1.0,90.0,34.0,1.411764705882353,1.41,3.735294117647059,2.323529411764706,64.6,0.4117647058823529,0.20588235294117646,0.38235294117647056,0.23529411764705882,23.5,0.08823529411764706,0.08823529411764706,0.0,0.0,0.0,1.411764705882353,0.08823529411764706,0.0,0.17647058823529413,0.0,1.1941176470588235,0.3,-0.21764705882352942,-0.22,1.9411764705882353,6.470588235294118,30.0,21.764705882352942,5.735294117647059,18.4,27.3,6.764705882352941,36.5,35.4,12.823529411764707,0.7647058823529411,6.0,1.2941176470588236,1.29,14.0,1.1780808681173303
64,Peter Gulacsi,hu HUN,GK,RB Leipzig,de Bundesliga,34,1990,30.0,1.0273972602739727,90.1027397260274,29.2,1.3356164383561644,1.33,4.691780821917808,3.3219178082191783,73.0,0.4109589041095891,0.3767123287671233,0.2397260273972603,0.4794520547945206,46.7,0.10273972602739727,0.0684931506849315,0.03424657534246575,0.0,33.3,1.3356164383561644,0.0684931506849315,0.03424657534246575,0.136986301369863,0.0,1.4589041095890412,0.3,0.12328767123287672,0.12,2.7054794520547945,7.157534246575342,37.8,24.143835616438356,4.794520547945206,20.3,28.6,6.712328767123288,33.7,34.3,14.863013698630137,0.7876712328767124,5.3,1.1643835616438356,1.16,14.8,1.1095584702144297
65,Kjetil Haug,no NOR,GK,Toulouse,fr Ligue 1,26,1998,6.0,0.9090909090909091,90.54545454545455,5.5,1.2727272727272727,1.27,2.909090909090909,1.6363636363636365,56.3,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.18181818181818182,20.0,0.0,0.0,0.0,0.0,0.0,1.2727272727272727,0.0,0.0,0.36363636363636365,0.0,1.2,0.45,-0.07272727272727274,-0.06,2.909090909090909,10.909090909090908,26.7,17.272727272727273,2.3636363636363638,37.9,34.1,6.363636363636363,68.6,49.1,13.090909090909092,0.9090909090909091,6.9,0.5454545454545454,0.54,12.1,0.7550813375962908
66,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,27,1997,38.0,1.0,90.0,38.0,1.3421052631578947,1.34,3.9473684210526314,2.6578947368421053,66.7,0.34210526315789475,0.3684210526315789,0.2894736842105263,0.2894736842105263,28.9,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,50.0,1.3421052631578947,0.02631578947368421,0.02631578947368421,0.13157894736842105,0.07894736842105263,1.3473684210526315,0.35,0.08421052631578947,0.08,4.131578947368421,15.789473684210526,26.2,24.789473684210527,3.026315789473684,47.5,38.5,7.184210526315789,56.0,44.9,14.710526315789474,0.7894736842105263,5.4,1.0526315789473684,1.05,14.3,0.6547859658644789
67,Mads Hermansen,dk DEN,GK,Leicester City,eng Premier League,24,2000,27.0,1.0188679245283019,90.0,26.5,2.188679245283019,2.19,5.849056603773585,3.7358490566037736,64.5,0.11320754716981132,0.22641509433962265,0.6792452830188679,0.03773584905660377,3.7,0.1509433962264151,0.11320754716981132,0.03773584905660377,0.0,25.0,2.188679245283019,0.11320754716981132,0.0,0.11320754716981132,0.11320754716981132,2.128301886792453,0.35,0.05283018867924528,0.05,4.30188679245283,17.77358490566038,24.2,34.943396226415096,5.018867924528302,39.2,34.6,5.39622641509434,75.5,51.5,15.81132075471698,0.9811320754716981,6.2,0.9811320754716981,0.98,13.1,0.773971647721329
68,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,31,1993,37.0,1.0,90.0,37.0,1.4054054054054055,1.41,4.918918918918919,3.5405405405405403,75.3,0.32432432432432434,0.40540540540540543,0.2702702702702703,0.21621621621621623,21.6,0.1891891891891892,0.1891891891891892,0.0,0.0,0.0,1.4054054054054055,0.1891891891891892,0.02702702702702703,0.10810810810810811,0.02702702702702703,1.518918918918919,0.28,0.14054054054054055,0.14,7.486486486486487,16.594594594594593,45.1,26.10810810810811,3.7567567567567566,43.2,37.6,7.45945945945946,71.4,50.7,14.162162162162161,0.8648648648648649,6.1,2.2972972972972974,2.3,19.7,0.8074346014064243
69,Dinko Horkas,hr CRO,GK,Las Palmas,es La Liga,25,1999,13.0,0.9090909090909092,89.6694214876033,12.1,1.5702479338842976,1.58,4.462809917355372,2.8925619834710745,66.7,0.1652892561983471,0.0,0.7438016528925621,0.08264462809917356,9.1,0.1652892561983471,0.08264462809917356,0.08264462809917356,0.0,50.0,1.5702479338842976,0.08264462809917356,0.0,0.0,0.08264462809917356,1.603305785123967,0.34,0.11570247933884296,0.11,5.702479338842975,14.462809917355372,39.4,39.25619834710744,4.380165289256198,31.8,32.5,3.884297520661157,51.1,43.0,12.231404958677686,0.7438016528925621,6.1,1.322314049586777,1.33,15.6,1.0349857153327797
70,Timo Horn,de GER,GK,Bochum,de Bundesliga,31,1993,13.0,1.0,90.0,13.0,1.6923076923076923,1.69,4.153846153846154,2.4615384615384617,59.3,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.23076923076923078,23.1,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,1.6923076923076923,0.0,0.07692307692307693,0.23076923076923078,0.0,1.4230769230769231,0.35,-0.2692307692307692,-0.27,9.923076923076923,25.53846153846154,38.9,30.76923076923077,2.230769230769231,60.8,43.6,7.538461538461538,90.8,61.8,14.0,0.46153846153846156,3.3,1.3846153846153846,1.38,14.8,0.778721532101556
71,Lukas Hradecky,fi FIN,GK,Leverkusen,de Bundesliga,34,1989,29.0,1.0,90.0,29.0,1.3103448275862069,1.31,4.068965517241379,2.8620689655172415,71.2,0.5517241379310345,0.3793103448275862,0.06896551724137931,0.20689655172413793,20.7,0.13793103448275862,0.13793103448275862,0.0,0.0,0.0,1.3103448275862069,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.10344827586206896,1.2344827586206895,0.28,0.027586206896551727,0.03,4.241379310344827,10.551724137931034,40.2,26.689655172413794,3.793103448275862,30.9,31.5,4.655172413793103,49.6,40.8,10.206896551724139,0.41379310344827586,4.1,1.3448275862068966,1.34,17.3,1.4300842114019796
72,Karl Jakob Hein,ee EST,GK,Valladolid,es La Liga,22,2002,31.0,1.0,90.0,31.0,2.193548387096774,2.19,5.258064516129032,3.096774193548387,60.7,0.12903225806451613,0.12903225806451613,0.7419354838709677,0.16129032258064516,16.1,0.12903225806451613,0.12903225806451613,0.0,0.0,0.0,2.193548387096774,0.12903225806451613,0.03225806451612903,0.12903225806451613,0.03225806451612903,1.896774193548387,0.35,-0.264516129032258,-0.27,5.32258064516129,14.580645161290322,36.5,30.35483870967742,4.387096774193548,32.6,33.9,7.225806451612903,64.7,51.7,15.290322580645162,1.096774193548387,7.2,1.096774193548387,1.1,14.0,0.6547859658644789
73,Vitezslav Jaros,cz CZE,GK,Liverpool,eng Premier League,23,2001,1.0,0.0,120.0,0.1,0.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.25,50.0,70.0,71.4,70.0,20.0,85.7,50.9,10.0,100.0,59.0,20.0,0.0,0.0,0.0,0.0,11.0,1.3670417874726315
74,Karl-Johan Johnsson,se SWE,GK,Strasbourg,fr Ligue 1,34,1990,3.0,1.0,90.0,3.0,2.0,2.0,7.333333333333333,5.333333333333333,77.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,2.2333333333333334,0.26,0.2333333333333333,0.22,2.0,7.333333333333333,27.3,40.666666666666664,7.0,15.6,23.9,2.3333333333333335,42.9,39.7,16.0,0.6666666666666666,4.2,1.0,1.0,11.1,1.00499995833375
75,Sam Johnstone,eng ENG,GK,Wolves,eng Premier League,31,1993,7.0,1.0,90.0,7.0,2.4285714285714284,2.43,5.571428571428571,3.2857142857142856,61.5,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,2.4285714285714284,0.2857142857142857,0.0,0.7142857142857143,0.14285714285714285,1.8571428571428572,0.29,-0.42857142857142855,-0.43,7.428571428571429,18.428571428571427,40.3,36.0,4.0,45.6,36.6,3.5714285714285716,56.0,43.2,14.857142857142858,1.1428571428571428,7.7,1.5714285714285714,1.57,13.4,0.9052847637138215
76,Jesse Joronen,fi FIN,GK,Venezia,it Serie A,31,1993,8.0,0.8974358974358975,90.12820512820512,7.8,1.9230769230769231,1.92,5.128205128205129,3.4615384615384617,70.0,0.12820512820512822,0.12820512820512822,0.6410256410256411,0.25641025641025644,28.6,0.38461538461538464,0.38461538461538464,0.0,0.0,0.0,1.9230769230769231,0.38461538461538464,0.0,0.38461538461538464,0.25641025641025644,1.6153846153846154,0.26,-0.05128205128205129,-0.05,2.5641025641025643,10.76923076923077,23.8,33.333333333333336,5.897435897435898,28.1,31.0,5.256410256410256,26.8,34.9,16.025641025641026,0.7692307692307693,4.8,0.6410256410256411,0.64,9.4,0.7597871353138198
77,Luiz Lucio Reis Junior,br BRA,GK,Villarreal,es La Liga,23,2001,17.0,0.9876543209876544,90.0,16.2,1.1111111111111112,1.11,4.074074074074074,2.9629629629629632,78.8,0.5555555555555556,0.2469135802469136,0.1851851851851852,0.308641975308642,31.3,0.2469135802469136,0.2469135802469136,0.0,0.0,0.0,1.1111111111111112,0.2469135802469136,0.0617283950617284,0.0,0.0,1.117283950617284,0.23,0.00617283950617284,0.0,3.7654320987654324,10.987654320987655,34.3,24.19753086419753,5.9259259259259265,31.9,31.6,6.111111111111112,53.5,43.6,15.80246913580247,0.9876543209876544,6.3,1.234567901234568,1.23,12.2,0.8805727014656143
78,Filip Jorgensen,dk DEN,GK,Chelsea,eng Premier League,22,2002,6.0,1.0,90.0,6.0,1.5,1.5,4.666666666666667,3.1666666666666665,71.4,0.5,0.0,0.5,0.16666666666666666,16.7,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.5,0.16666666666666666,0.0,0.16666666666666666,0.0,1.55,0.3,0.049999999999999996,0.04,1.1666666666666667,5.5,21.2,28.5,3.1666666666666665,18.1,24.1,3.0,11.1,17.5,8.833333333333334,0.3333333333333333,3.8,0.3333333333333333,0.33,13.2,1.3408023196177374
79,Caoimhin Kelleher,ie IRL,GK,Liverpool,eng Premier League,25,1998,10.0,1.0,90.0,10.0,1.2,1.2,3.7,2.4,67.6,0.7,0.2,0.1,0.4,40.0,0.1,0.0,0.1,0.0,100.0,1.2,0.0,0.0,0.1,0.0,1.16,0.3,-0.04,-0.04,2.9,11.5,25.2,36.4,4.9,28.6,29.0,1.8,61.1,42.8,11.3,0.6,5.3,0.9,0.9,14.0,1.3670417874726315
81,Antonin Kinsky,cz CZE,GK,Tottenham,eng Premier League,21,2003,6.0,1.0,90.0,6.0,1.8333333333333333,1.83,5.333333333333333,3.8333333333333335,65.6,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,16.7,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,1.75,0.33,0.25,0.25,2.8333333333333335,9.666666666666666,29.3,31.0,6.166666666666667,26.9,30.7,5.0,26.7,29.1,18.666666666666668,1.6666666666666667,8.9,1.5,1.5,12.1,1.2307675127823645
82,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,26,1997,32.0,1.0,90.0,32.0,1.46875,1.47,4.03125,2.5625,66.7,0.5,0.1875,0.3125,0.21875,21.9,0.125,0.125,0.0,0.0,0.0,1.46875,0.125,0.0,0.15625,0.03125,1.48125,0.35,0.04375,0.04,3.5,10.5,33.3,34.90625,3.9375,23.7,28.6,3.78125,58.7,45.3,13.125,0.6875,5.2,1.46875,1.47,15.7,1.4177803451322397
83,Herve Koffi,bf BFA,GK,Lens,fr Ligue 1,27,1996,5.0,1.0,90.0,5.0,1.6,1.6,5.2,3.6,76.9,0.2,0.0,0.8,0.0,0.0,0.4,0.4,0.0,0.0,0.0,1.6,0.4,0.0,0.2,0.0,2.2199999999999998,0.38,0.62,0.61,2.8,8.4,33.3,23.0,4.4,29.6,33.2,3.8,42.1,36.4,10.6,0.8,7.5,0.4,0.4,9.4,1.2021757576967396
84,Philipp Kohn,ch SUI,GK,Monaco,fr Ligue 1,26,1998,19.0,1.0,90.0,19.0,1.0,1.0,3.3157894736842106,2.3157894736842106,71.4,0.5789473684210527,0.2631578947368421,0.15789473684210525,0.42105263157894735,42.1,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.9052631578947368,0.26,-0.09473684210526316,-0.1,2.6315789473684212,8.263157894736842,31.8,23.526315789473685,3.6842105263157894,25.7,29.9,5.2105263157894735,42.4,38.1,11.842105263157896,0.8421052631578947,7.1,1.0526315789473684,1.05,14.8,1.2449186624037092
85,Matej Kovar,cz CZE,GK,Leverkusen,de Bundesliga,24,2000,5.0,1.0,90.0,5.0,1.0,1.0,3.2,2.4,68.8,0.6,0.2,0.2,0.6,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.7,0.22,-0.1,-0.09,2.4,6.4,37.5,26.2,3.2,21.4,27.9,3.0,26.7,27.7,10.4,0.4,3.8,1.2,1.2,16.9,1.4300842114019796
86,Nediljko Labrovic,hr CRO,GK,Augsburg,de Bundesliga,24,1999,15.0,1.0,90.0,15.0,2.1333333333333333,2.13,4.933333333333334,2.8,60.8,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.13333333333333333,13.3,0.2,0.2,0.0,0.0,0.0,2.1333333333333333,0.2,0.06666666666666667,0.13333333333333333,0.0,1.7266666666666666,0.32,-0.4066666666666666,-0.4,5.533333333333333,14.666666666666666,37.7,26.466666666666665,4.8,38.8,35.2,7.0,62.9,47.4,14.466666666666667,0.8,5.5,1.2,1.2,13.3,0.722473649702316
87,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,25,1999,12.0,1.0,90.0,12.0,1.5833333333333333,1.58,4.083333333333333,2.6666666666666665,67.3,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,16.7,0.25,0.25,0.0,0.0,0.0,1.5833333333333333,0.25,0.0,0.16666666666666666,0.16666666666666666,1.4000000000000001,0.3,-0.016666666666666666,-0.02,3.3333333333333335,11.916666666666666,28.0,25.75,4.666666666666667,34.0,34.9,4.75,66.7,51.1,16.666666666666668,1.3333333333333333,8.0,0.5,0.5,10.6,0.5537563897512202
88,Gautier Larsonneur,fr FRA,GK,Saint-Etienne,fr Ligue 1,27,1997,34.0,1.0,90.0,34.0,2.264705882352941,2.26,6.147058823529412,3.8823529411764706,69.4,0.23529411764705882,0.17647058823529413,0.5882352941176471,0.14705882352941177,14.7,0.4411764705882353,0.38235294117647056,0.058823529411764705,0.0,13.3,2.264705882352941,0.38235294117647056,0.0,0.11764705882352941,0.058823529411764705,2.161764705882353,0.3,-0.04411764705882353,-0.04,3.8529411764705883,14.294117647058824,27.0,28.764705882352942,4.264705882352941,38.8,34.7,6.029411764705882,52.2,40.5,15.0,0.7058823529411765,4.7,0.9705882352941176,1.0,14.0,0.8560077341369627
89,Nicola Leali,it ITA,GK,Genoa,it Serie A,31,1993,29.0,1.0,90.0,29.0,1.0689655172413792,1.07,3.8275862068965516,2.8275862068965516,74.8,0.27586206896551724,0.3448275862068966,0.3793103448275862,0.3448275862068966,34.5,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.0,25.0,1.0689655172413792,0.10344827586206896,0.0,0.13793103448275862,0.10344827586206896,1.182758620689655,0.29,0.21724137931034482,0.22,5.172413793103448,13.482758620689655,38.4,24.896551724137932,3.8620689655172415,39.3,33.9,7.379310344827586,50.0,41.1,13.448275862068966,0.7241379310344828,5.4,0.4827586206896552,0.48,11.2,0.7834819385069712
90,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,33,1991,30.0,1.0,90.0,30.0,2.2666666666666666,2.27,5.766666666666667,3.566666666666667,64.2,0.1,0.13333333333333333,0.7666666666666667,0.03333333333333333,3.3,0.23333333333333334,0.2,0.03333333333333333,0.0,14.3,2.2666666666666666,0.2,0.0,0.16666666666666666,0.1,1.91,0.31,-0.19,-0.2,5.9,14.966666666666667,39.4,27.133333333333333,3.8333333333333335,42.5,36.2,6.133333333333334,56.0,42.4,13.6,0.6666666666666666,4.9,0.8666666666666667,0.9,14.3,0.7692324872176355
